organism,antibiotic,year,susceptible_n,tested_n,susceptible_pct,source_report_year,source_table,source_url,extracted_date,reported_pct,computed_pct,flags
MRSA,tetracycline,2021,2348,2772,84.7,2023,Table 7.9,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,84.7,84.7,
MRSA,tetracycline,2021,2348,2772,84.7,2024,Table 6.9,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,84.7,84.7,
MRSA,tetracycline,2022,3007,3782,79.5,2022,Table 6.9,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,79.5,79.51,
MRSA,tetracycline,2022,3007,3782,79.5,2023,Table 7.9,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,79.5,79.51,
MRSA,tetracycline,2022,3007,3782,79.5,2024,Table 6.9,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,79.5,79.51,
MRSA,tetracycline,2023,2389,2978,80.2,2023,Table 7.9,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,80.2,80.22,
MRSA,tetracycline,2023,2389,2978,80.2,2024,Table 6.9,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,80.2,80.22,
MRSA,tetracycline,2024,2000,2321,86.2,2024,Table 6.9,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,86.2,86.17,
MRSA,tigecycline,2017,133,133,100.0,2022,Table 6.9,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,100.0,100.0,
MRSA,tigecycline,2017,133,133,100.0,2023,Table 7.9,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,100.0,100.0,
MRSA,tigecycline,2017,133,133,100.0,2024,Table 6.9,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,100.0,100.0,
MRSA,tigecycline,2018,627,634,98.9,2022,Table 6.9,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,98.9,98.9,
MRSA,tigecycline,2018,627,634,98.9,2023,Table 7.9,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,98.9,98.9,
MRSA,tigecycline,2018,627,634,98.9,2024,Table 6.9,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,98.9,98.9,
MRSA,tigecycline,2019,1280,1286,99.5,2022,Table 6.9,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,99.5,99.53,
MRSA,tigecycline,2019,1280,1286,99.5,2023,Table 7.9,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,99.5,99.53,
MRSA,tigecycline,2019,1280,1286,99.5,2024,Table 6.9,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,99.5,99.53,
MRSA,tigecycline,2020,694,694,100.0,2022,Table 6.9,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,100.0,100.0,
MRSA,tigecycline,2020,694,694,100.0,2023,Table 7.9,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,100.0,100.0,
MRSA,tigecycline,2020,694,694,100.0,2024,Table 6.9,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,100.0,100.0,
MRSA,tigecycline,2021,990,998,99.2,2022,Table 6.9,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,99.2,99.2,
MRSA,tigecycline,2021,990,998,99.2,2023,Table 7.9,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,99.2,99.2,
MRSA,tigecycline,2021,990,998,99.2,2024,Table 6.9,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,99.2,99.2,
MRSA,tigecycline,2022,1281,1281,100.0,2022,Table 6.9,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,100.0,100.0,
MRSA,tigecycline,2022,1195,1281,93.3,2023,Table 7.9,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,93.3,93.29,
MRSA,tigecycline,2022,1195,1281,93.3,2024,Table 6.9,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,93.3,93.29,
MRSA,tigecycline,2023,1364,1364,100.0,2023,Table 7.9,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,100.0,100.0,
MRSA,tigecycline,2023,1311,1364,96.1,2024,Table 6.9,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,96.1,96.11,
MRSA,tigecycline,2024,1540,1540,100.0,2024,Table 6.9,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,100.0,100.0,
MRSA,vancomycin,2017,667,667,100.0,2022,Table 6.9,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,100.0,100.0,
MRSA,vancomycin,2017,667,667,100.0,2023,Table 7.9,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,100.0,100.0,
MRSA,vancomycin,2017,667,667,100.0,2024,Table 6.9,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,100.0,100.0,
MRSA,vancomycin,2018,1581,1581,100.0,2022,Table 6.9,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,100.0,100.0,
MRSA,vancomycin,2018,1581,1581,100.0,2023,Table 7.9,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,100.0,100.0,
MRSA,vancomycin,2018,1581,1581,100.0,2024,Table 6.9,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,100.0,100.0,
MRSA,vancomycin,2019,2960,2960,100.0,2022,Table 6.9,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,100.0,100.0,
MRSA,vancomycin,2019,2960,2960,100.0,2023,Table 7.9,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,100.0,100.0,
MRSA,vancomycin,2019,2960,2960,100.0,2024,Table 6.9,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,100.0,100.0,
MRSA,vancomycin,2020,1676,1676,100.0,2022,Table 6.9,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,100.0,100.0,
MRSA,vancomycin,2020,1676,1676,100.0,2023,Table 7.9,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,100.0,100.0,
MRSA,vancomycin,2020,1676,1676,100.0,2024,Table 6.9,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,100.0,100.0,
MRSA,vancomycin,2021,2153,2154,100.0,2022,Table 6.9,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,100.0,99.95,
MRSA,vancomycin,2021,2153,2154,100.0,2023,Table 7.9,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,100.0,99.95,
MRSA,vancomycin,2021,2153,2154,100.0,2024,Table 6.9,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,100.0,99.95,
MRSA,vancomycin,2022,3348,3348,100.0,2022,Table 6.9,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,100.0,100.0,
MRSA,vancomycin,2022,3315,3348,99.0,2023,Table 7.9,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,99.0,99.01,
MRSA,vancomycin,2022,3315,3348,99.0,2024,Table 6.9,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,99.0,99.01,
MRSA,vancomycin,2023,4311,4311,100.0,2023,Table 7.9,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,100.0,100.0,
MRSA,vancomycin,2023,4286,4311,99.4,2024,Table 6.9,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,99.4,99.42,
MRSA,vancomycin,2024,4072,4072,100.0,2024,Table 6.9,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,100.0,100.0,
Pseudomonas aeruginosa,amikacin,2017,3864,5609,68.9,2022,Table 5.3,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,68.9,68.89,
Pseudomonas aeruginosa,amikacin,2017,3864,5609,68.9,2023,Table 4.6,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,68.9,68.89,
Pseudomonas aeruginosa,amikacin,2017,3864,5609,68.9,2024,Table 3.3,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,68.9,68.89,
Pseudomonas aeruginosa,amikacin,2018,6019,8747,68.8,2022,Table 5.3,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,68.8,68.81,
Pseudomonas aeruginosa,amikacin,2018,6019,8747,68.8,2023,Table 4.6,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,68.8,68.81,
Pseudomonas aeruginosa,amikacin,2018,6019,8747,68.8,2024,Table 3.3,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,68.8,68.81,
Pseudomonas aeruginosa,amikacin,2019,8340,12329,67.6,2022,Table 5.3,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,67.6,67.65,
Pseudomonas aeruginosa,amikacin,2019,8340,12329,67.6,2023,Table 4.6,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,67.6,67.65,
Pseudomonas aeruginosa,amikacin,2019,8340,12329,67.6,2024,Table 3.3,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,67.6,67.65,
Pseudomonas aeruginosa,amikacin,2020,5276,7723,68.3,2022,Table 5.3,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,68.3,68.32,
Pseudomonas aeruginosa,amikacin,2020,5276,7723,68.3,2023,Table 4.6,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,68.3,68.32,
Pseudomonas aeruginosa,amikacin,2020,5276,7723,68.3,2024,Table 3.3,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,68.3,68.32,
Pseudomonas aeruginosa,amikacin,2021,7990,11480,69.6,2022,Table 5.3,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,69.6,69.6,
Pseudomonas aeruginosa,amikacin,2021,7990,11480,69.6,2023,Table 4.6,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,69.6,69.6,
Pseudomonas aeruginosa,amikacin,2021,7990,11480,69.6,2024,Table 3.3,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,69.6,69.6,
Pseudomonas aeruginosa,amikacin,2022,9000,13133,68.5,2022,Table 5.3,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,68.5,68.53,
Pseudomonas aeruginosa,amikacin,2022,9000,13133,68.5,2023,Table 4.6,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,68.5,68.53,
Pseudomonas aeruginosa,amikacin,2022,9000,13133,68.5,2024,Table 3.3,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,68.5,68.53,
Pseudomonas aeruginosa,amikacin,2023,4334,6202,69.9,2023,Table 4.6,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,69.9,69.88,
Pseudomonas aeruginosa,amikacin,2023,4334,6202,69.9,2024,Table 3.3,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,69.9,69.88,
Pseudomonas aeruginosa,amikacin,2024,7017,9578,73.3,2024,Table 3.3,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,73.3,73.26,
Pseudomonas aeruginosa,cefepime,2017,3074,5003,61.4,2022,Table 5.3,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,61.4,61.44,
Pseudomonas aeruginosa,cefepime,2017,3074,5003,61.4,2023,Table 4.6,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,61.4,61.44,
Pseudomonas aeruginosa,cefepime,2017,3074,5003,61.4,2024,Table 3.3,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,61.4,61.44,
Pseudomonas aeruginosa,cefepime,2018,5259,8284,63.5,2022,Table 5.3,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,63.5,63.48,
Pseudomonas aeruginosa,cefepime,2018,5259,8284,63.5,2023,Table 4.6,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,63.5,63.48,
Pseudomonas aeruginosa,cefepime,2018,5259,8284,63.5,2024,Table 3.3,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,63.5,63.48,
Pseudomonas aeruginosa,cefepime,2019,7660,12038,63.6,2022,Table 5.3,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,63.6,63.63,
Pseudomonas aeruginosa,cefepime,2019,7660,12038,63.6,2023,Table 4.6,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,63.6,63.63,
Pseudomonas aeruginosa,cefepime,2019,7660,12038,63.6,2024,Table 3.3,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,63.6,63.63,
Pseudomonas aeruginosa,cefepime,2020,4497,7355,61.1,2022,Table 5.3,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,61.1,61.14,
Pseudomonas aeruginosa,cefepime,2020,4497,7355,61.1,2023,Table 4.6,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,61.1,61.14,
Pseudomonas aeruginosa,cefepime,2020,4497,7355,61.1,2024,Table 3.3,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,61.1,61.14,
Pseudomonas aeruginosa,cefepime,2021,7263,11233,64.7,2022,Table 5.3,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,64.7,64.66,
Pseudomonas aeruginosa,cefepime,2021,7263,11233,64.7,2023,Table 4.6,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,64.7,64.66,
Pseudomonas aeruginosa,cefepime,2021,7263,11233,64.7,2024,Table 3.3,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,64.7,64.66,
Pseudomonas aeruginosa,cefepime,2022,7887,12625,62.4,2022,Table 5.3,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,62.4,62.47,
Pseudomonas aeruginosa,cefepime,2022,7887,12625,62.4,2023,Table 4.6,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,62.4,62.47,
Pseudomonas aeruginosa,cefepime,2022,7887,12625,62.4,2024,Table 3.3,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,62.4,62.47,
Pseudomonas aeruginosa,cefepime,2023,4057,6380,63.6,2023,Table 4.6,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,63.6,63.59,
Pseudomonas aeruginosa,cefepime,2023,4057,6380,63.6,2024,Table 3.3,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,63.6,63.59,
Pseudomonas aeruginosa,cefepime,2024,6964,10317,67.5,2024,Table 3.3,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,67.5,67.5,
Pseudomonas aeruginosa,ceftazidime,2017,3602,5504,65.4,2022,Table 5.3,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,65.4,65.44,
Pseudomonas aeruginosa,ceftazidime,2017,3602,5504,65.4,2023,Table 4.6,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,65.4,65.44,
Pseudomonas aeruginosa,ceftazidime,2017,3602,5504,65.4,2024,Table 3.3,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,65.4,65.44,
Pseudomonas aeruginosa,ceftazidime,2018,5663,8598,65.9,2022,Table 5.3,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,65.9,65.86,
Pseudomonas aeruginosa,ceftazidime,2018,5663,8598,65.9,2023,Table 4.6,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,65.9,65.86,
Pseudomonas aeruginosa,ceftazidime,2018,5663,8598,65.9,2024,Table 3.3,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,65.9,65.86,
Pseudomonas aeruginosa,ceftazidime,2019,7545,11977,63.0,2022,Table 5.3,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,63.0,63.0,
Pseudomonas aeruginosa,ceftazidime,2019,7545,11977,63.0,2023,Table 4.6,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,63.0,63.0,
Pseudomonas aeruginosa,ceftazidime,2019,7545,11977,63.0,2024,Table 3.3,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,63.0,63.0,
Pseudomonas aeruginosa,ceftazidime,2020,4647,7635,60.9,2022,Table 5.3,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,60.9,60.86,
Pseudomonas aeruginosa,ceftazidime,2020,4647,7635,60.9,2023,Table 4.6,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,60.9,60.86,
Pseudomonas aeruginosa,ceftazidime,2020,4647,7635,60.9,2024,Table 3.3,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,60.9,60.86,
Pseudomonas aeruginosa,ceftazidime,2021,6914,11028,62.7,2022,Table 5.3,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,62.7,62.69,
Pseudomonas aeruginosa,ceftazidime,2021,6914,11028,62.7,2023,Table 4.6,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,62.7,62.69,
Pseudomonas aeruginosa,ceftazidime,2021,6914,11028,62.7,2024,Table 3.3,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,62.7,62.69,
Pseudomonas aeruginosa,ceftazidime,2022,7528,12767,58.9,2022,Table 5.3,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,58.9,58.96,
Pseudomonas aeruginosa,ceftazidime,2022,7528,12767,58.9,2023,Table 4.6,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,58.9,58.96,
Pseudomonas aeruginosa,ceftazidime,2022,7528,12767,58.9,2024,Table 3.3,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,58.9,58.96,
Pseudomonas aeruginosa,ceftazidime,2023,3988,6525,61.1,2023,Table 4.6,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,61.1,61.12,
Pseudomonas aeruginosa,ceftazidime,2023,3988,6525,61.1,2024,Table 3.3,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,61.1,61.12,
Pseudomonas aeruginosa,ceftazidime,2024,7306,11381,64.2,2024,Table 3.3,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,64.2,64.19,
Pseudomonas aeruginosa,ciprofloxacin,2017,2930,5069,57.8,2022,Table 5.3,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,57.8,57.8,
Pseudomonas aeruginosa,ciprofloxacin,2017,2930,5069,57.8,2023,Table 4.6,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,57.8,57.8,
Pseudomonas aeruginosa,ciprofloxacin,2017,2930,5069,57.8,2024,Table 3.3,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,57.8,57.8,
Pseudomonas aeruginosa,ciprofloxacin,2018,4814,8026,60.0,2022,Table 5.3,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,60.0,59.98,
Pseudomonas aeruginosa,ciprofloxacin,2018,4814,8026,60.0,2023,Table 4.6,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,60.0,59.98,
Pseudomonas aeruginosa,ciprofloxacin,2018,4814,8026,60.0,2024,Table 3.3,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,60.0,59.98,
Pseudomonas aeruginosa,ciprofloxacin,2019,6281,10945,57.4,2022,Table 5.3,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,57.4,57.39,
Pseudomonas aeruginosa,ciprofloxacin,2019,6281,10945,57.4,2023,Table 4.6,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,57.4,57.39,
Pseudomonas aeruginosa,ciprofloxacin,2019,6281,10945,57.4,2024,Table 3.3,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,57.4,57.39,
Pseudomonas aeruginosa,ciprofloxacin,2020,3768,6541,57.6,2022,Table 5.3,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,57.6,57.61,
